Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
MPHIN30111,AWAZ TRIBAL KI,आवाज ट्राइबल की,130787.0,MPHIN/2014/58232,BHANUPRATAP SINGH PATEL,MP,BADWANI,W
MPHIN23589,LAHU KI AAWAZ,लहू की आवाज़,102304.0,MPHIN/2009/29747,SALIM SHAH,MP,BALAGHAT,M
MPHIN23546,BETUL KI AAWAZ,बैतूल की आवाज़,108777.0,MPHIN/2009/36220,RAMDAS PATIL,MP,BETUL,W
MPHIN03770,MARGHAT KI AWAZ,मरघट की आवाज़,52123.0,52123/ 90,BHARAT SINGH RAWAT,MP,BHIND,M
MPHIN37440,NAWAZ EXPRESS,नवाज़ एक्सप्रेस,154431.0,MPHIN/2022/81876,MOHAMMAD JAHANGIR,MP,BHOPAL,D
MPHIN33567,PRERNA KI AWAZ,प्रेरणा की आवाज,142201.0,MPHIN/2016/69646,RAFEEQ AHMED,MP,BHOPAL,D
MPHIN35709,YATHAVAT AAWAZ,यथावत आवाज,152921.0,MPHIN/2020/80366,VIKAS SITHOLIYA,MP,BHOPAL,DE
MPHIN38589,SACHCHAI KI AWAZ TODAY,nan,,nan,MAMTA RAY,MP,BHOPAL,F
MPHIN38561,MADYA BHARAT KI AAWAZ,nan,,UR,VANSH KATARE,MP,BHOPAL,M
MPHIN32182,PRADESH KI JANTA KI AWAZ,प्रदेश की जनता की आवाज,145876.0,MPHIN/2017/73321,POORAN SINGH,MP,BHOPAL,M
MPHIN25796,NARMADANCHAL KI AWAZ,नर्मदांचल की आवाज़,113027.0,MPHIN/2011/40470,RAJESH DUBEY,MP,BHOPAL,M
MPHIN36972,BULAND PRADESH KI AWAZ,बुलंद प्रदेश की आवाज,154596.0,MPHIN/2021/82041,MOHAMMAD SHARIF KHAN,MP,BHOPAL,M
MPHIN37513,NASHEMAN KI AAWAZ,नशेमन की आवाज़,158066.0,MPHIN/2022/85511,SIDDIQ ULLAH,MP,BHOPAL,M
MPHIN32872,MUKHAR AWAZ,मुखर आवाज,141303.0,MPHIN/2016/68748,RAHUL PATIL,MP,BHOPAL,M
MPHIN26869,AAM AADMI KI AWAZ,आम आदमी की आवाज़,124425.0,MPHIN/2013/51870,RAMAN BHAGAT,MP,BHOPAL,M
MPHIN37482,NAWAZ KI DUNIYA,नवाज़ की दुनिया,155214.0,MPHIN/2022/82659,MOHAMMAD JAHANGEER,MP,BHOPAL,M
MPHIN22789,MANTRALAYA KI AWAZ,मंत्रालय की आवाज़,103579.0,MPHIN/2009/31022,KU. GARIMA RAI,MP,BHOPAL,M
MPHIN36967,HUM UTHAYENGE APKI AWAZ,हम उठाएंगे आपकी आवाज़,155129.0,MPHIN/2021/82574,AHSAN ULLA KHAN,MP,BHOPAL,M
MPHIN36444,KAMPEL KI AWAZ,कम्पेल की आवाज़,152798.0,MPHIN/2021/80243,NAJMA BEE,MP,BHOPAL,M
MPHIN32607,KAYNAT KI AWAZ,कायनात की आवाज,145200.0,MPHIN/2017/72645,KAYNAT,MP,BHOPAL,M
MPHIN25768,EKTA KI AWAZ,एकता की आवाज़,114203.0,MPHIN/2011/41646,RAMIZ KHAN,MP,BHOPAL,M
MPHIN37842,SAMMAN KI AAWAZ,सम्मान की आवाज,157854.0,MPHIN/2022/85299,MEENA GUPTA,MP,BHOPAL,M
MPBIL02551,KERWA KI AWAZ,nan,,nan,PRIYANKA MEENA,MP,BHOPAL,M
MPHIN32508,BOLTI AWAZ,बोलती आवाज,139613.0,MPHIN/2016/67058,VINAYAK RATHORE,MP,BHOPAL,M
MPHIN25840,JAMBUDEEP KI AWAZ,जम्बूद्वीप की आवाज़,112811.0,MPHIN/2011/40254,UMESH DUBEY,MP,BHOPAL,M
MPHIN25795,ARYAVRAT KI AWAZ,आर्यव्रत की आवाज़,112822.0,MPHIN/2011/40265,SANGEETA DIXIT,MP,BHOPAL,M
MPHIN31261,SIHOR KI AWAZ,सीहोर की आवाज,140142.0,MPHIN/2016/67587,JAISHANKAR PRASAD MISHRA,MP,BHOPAL,M
MPHIN36448,SAPTRANG KI AWAZ,सप्तरंग की आवाज,155377.0,MPHIN/2021/82822,ASTHA TRIPATHI,MP,BHOPAL,M
MPHIN23810,PRAJAPATI AAWAZ,प्रजापति आवाज़,111764.0,MPHIN/2009/39207,ASHOK PRAJAPATI,MP,BHOPAL,M
MPHIN33825,SHYAM NAGAR KI AWAZ,श्याम नगर की आवाज,143878.0,MPHIN/2017/71323,DEEVAN SINGH SEN,MP,BHOPAL,M
MPHIN29552,PRIYA KI AWAZ,प्रिया की आवाज़,126125.0,MPHIN/2013/53570,SURESH MEHRA,MP,BHOPAL,M
MPHIN29716,RAISEN KI AWAZ,रायसेन की आवाज़,126500.0,MPHIN/2013/53945,HABEEB UR REHMAAN,MP,BHOPAL,M
MPHIN38506,APNI AWAZ,nan,,nan,SAJID KHAN,MP,BHOPAL,M
MPHIN38445,SARAL AWAZ,nan,,nan,RANI JAHAN,MP,BHOPAL,M
MPHIN29521,ABHA AWAZ,आभा आवाज,133597.0,MPHIN/2014/61042,BINNY JOHN,MP,BHOPAL,M
MPHIN32365,MAARAN KI AWAZ,मारन की आवाज,140120.0,MPHIN/2015/67565,MALLU SINGH MARAN,MP,BHOPAL,M
MPHIN34259,SAMYAK AWAZ,सम्यक आवाज,144762.0,MPHIN/2017/72207,SATISH CHAHANDE,MP,BHOPAL,M
MPHIN32408,ARAHANT AWAZ KA,अरहंत आवाज का,141660.0,MPHIN/2016/69105,DEVENDRA,MP,BHOPAL,M
MPHIN35971,SANSKAR KI AWAZ,संस्कार की आवाज,154913.0,MPHIN/2021/82358,SHAILENDRA KUMAR,MP,BHOPAL,M
MPBIL01035,SARVA HARA KI AWAZ,सर्वहारा की आवाज,90426.0,MPBIL/2005/17869,PARAM SUKH SHAKYA,MP,BHOPAL,M
MPHIN36767,CHHATRASAL KI AWAZ,छत्रसाल की आवाज,155874.0,MPHIN/2021/83319,PREETAM SINGH KUSHWAHA,MP,BHOPAL,M
MPHIN36319,AWAZ UTHNAA,आवाज उठना,155959.0,MPHIN/2021/83404,KIRAN PAL,MP,BHOPAL,M
MPHIN29107,KOLAR KI AWAZ,कोलार की आवाज,133946.0,MPHIN/2014/61391,SUNITA PATEL,MP,BHOPAL,M
MPHIN36111,AAWAZ E ALFAZ,आवाज ए अल्फाज,154296.0,MPHIN/2021/81741,NADEEM,MP,BHOPAL,M
MPHIN26945,BAGHWAN KI AAWAZ,बाग़वान की आवाज़,116719.0,MPHIN/2012/44162,IMRAN AHMED,MP,BHOPAL,M
MPHIN25765,REPORTER KI AWAZ,रिपोर्टर की आवाज़,118284.0,MPHIN/2011/45727,FAIZ UL HAQ,MP,BHOPAL,M
MPHIN29648,NAMAN KI AWAZ,नमन की आवाज,131555.0,MPHIN/2013/59000,KAJAL DEVI,MP,BHOPAL,M
MPHIN29734,SHAHEEDON KI AWAZ,शहीदों की आवाज़,126504.0,MPHIN/2013/53949,KRISHAN LAL YADAV,MP,BHOPAL,M
MPHIN34057,SHABDO KI AWAZ,शब्दो की आवाज,149679.0,MPHIN/2017/77124,VISHAL PAL,MP,BHOPAL,Q
MPHIN39116,SONGARH KI AWAZ,nan,,nan,NEHA RATHORE,MP,BHOPAL,Q
MPHIN33201,BUDDHA KI AWAZ,बुद्ध की आवाज,146068.0,MPHIN/2016/73513,SUBHASH KHEDKAR,MP,BHOPAL,Q
MPHIN36205,SHIREEN KI AAWAZ,शिरीन की आवाज़,152695.0,MPHIN/2021/80140,SHIREEN,MP,BHOPAL,W
MPHIN32849,SWADESH KI AWAZ,स्वदेश की आवाज़,149389.0,MPHIN/2016/76834,SANTOSH VERMA,MP,BHOPAL,W
MPHIN33696,JAGRUK AWAZ,nan,143313.0,MPHIN/2016/70758,KAVITA,MP,BHOPAL,W
MPHIN07777,HASHMI KI AWAZ,हाशमी की आवाज़,56422.0,56422/ 93,AYESHA HASHMI,MP,BHOPAL,W
MPHIN27452,INQUILABI AWAZ,इंक़लाबी आवाज,125091.0,MPHIN/2012/52536,JAMIAT AAMAL MUSLIM COMMITTEE,MP,BHOPAL,W
MPHIN37888,RIYANSH KI AWAZ,nan,,nan,ANJANI PAL,MP,BHOPAL,W
MPHIN35409,ZOHRA KI AWAZ,जोहरा की आवाज,156047.0,MPHIN/2022/83492,MANSOOR ALI KHAN,MP,BHOPAL,W
MPHIN36085,MADHYANCHAL KI AWAZ,मध्यांचल की आवाज़,152083.0,MPHIN/2020/79528,MOHAMMAD ISHAN KHAN,MP,BHOPAL,W
MPHIN36220,LEKHAK KI AWAZ,लेखक की आवाज़,152941.0,MPHIN/2021/80386,PINKA DEVI,MP,BHOPAL,W
MPHIN25094,AMAN KI AWAZ,अमन की आवाज़,125132.0,MPHIN/2010/52577,DEVENDRA GUPTA,MP,BHOPAL,W
MPHIN24652,MAN KI AWAZ,मन की आवाज़,109461.0,MPHIN/2010/36904,KAVITA SINGH,MP,BHOPAL,W
MPHIN06566,UDAY KI AWAZ,उदय की आवाज़,47512.0,47512/ 86,UDAI PRATAP SINGH,MP,BHOPAL,W
MPHIN25648,SAMUDAY KI AWAZ,समुदाय की आवाज़,110139.0,MPHIN/2011/37582,SUKHENDRA PATEL,MP,BHOPAL,W
MPHIN27508,MAHA KAUSHAL KI AAWAZ,महा कौशल की आवाज़,116370.0,MPHIN/2012/43813,PARDEEP DUBEY,MP,BHOPAL,W
MPHIN19972,SARVDHARAM KI AAWAZ,सर्वधर्म की आवाज,92927.0,MPHIN/2006/20370,NASEEM QURESHI,MP,BHOPAL,W
MPHIN30891,SANJEEV KI AWAZ,संजीव की आवाज,135687.0,MPHIN/2015/63132,SANJEEV KUMAR YADAV,MP,BHOPAL,W
MPHIN35596,SAJAG AWAZ,सजग आवाज,151230.0,MPHIN/2019/78675,SANJAY SHARMA,MP,BHOPAL,W
MPHIN12797,PRAJA KI AWAZ,प्रजा की आवाज़,64732.0,64732/ 96,R. B. SAHU,MP,BHOPAL,W
MPHIN32491,BINDAS AWAZ,बिंदास आवाज,138743.0,MPHIN/2016/66188,MEENA VERMA,MP,BHOPAL,W
MPHIN12501,MAHILAON KI AWAZ,महिलाओं की आवाज़,64148.0,64148/ 96,AMBRISH SAXENA,MP,BHOPAL,W
MPHIN13084,JANMANAS KI BULAND AWAZ,जनमानस की बुलंद आवाज़,65856.0,65856/ 97,PUSHPENDRA JAIN,MP,BHOPAL,W
MPHIN24694,SHIV KI AWAZ,शिव की आवाज़,109074.0,MPHIN/2010/36517,RAMCHANDRA WAGH (MUNNA),MP,CHHINDWARA,F
MPHIN32216,CHHINDWARA KI AWAZ,छिन्दवाडा की आवाज,142800.0,MPHIN/2015/70245,ABHISHEK SHUKLA,MP,CHHINDWARA,M
MPHIN35195,PATALKOT KI AWAZ,पातालकोट की आवाज,150249.0,MPHIN/2019/77694,SUMIT SHUKLA,MP,CHHINDWARA,M
MPHIN35194,SATPUDA KI AWAZ,nan,,nan,OMPRAKASH MISHRA,MP,CHHINDWARA,M
MPHIN34941,INDERGARH KI AWAZ,इन्‍दरगढ़ की आवाज,149121.0,MPHIN/2018/76566,AKHILESH MUDGAL,MP,DATIA,W
MPHIN35264,GHOSI AWAZ,घोसी आवाज़,151275.0,MPHIN/2019/78720,MOHAMMAD AYYUB GHOSI,MP,DEWAS,Q
MPHIN39246,PULKIT KI AWAZ,nan,,nan,PUNIT SINGH CHOUHAN,MP,GWALIOR,BM
MPHIN37596,BHAWNA KI AAWAZ,nan,,nan,BHAWNA PAL,MP,GWALIOR,M
MPHIN21461,ISLAMI AWAZ AL HIJAZ,इस्लामी आवाज़ अल-हिजाज़,98390.0,MPHIN/2008/25833,MOHAMMED ZAFAR NOORI,MP,GWALIOR,M
MPHIN35153,DABRA KI AWAZ,डबरा की आवाज,150486.0,MPHIN/2018/77931,MANOJ,MP,GWALIOR,M
MPHIN28645,MADHYA PRADESH KI AAWAZ,मध्य प्रदेश की आवाज़,124130.0,MPHIN/2013/51575,SORABH SAXENA,MP,GWALIOR,M
MPHIN31721,GWALIOR KI AWAZ,ग्वालियर की आवाज,136871.0,MPHIN/2015/64316,SHAILENDRA JHA,MP,GWALIOR,M
MPBIL02384,EK DESH EK AWAZ,एक देश एक आवाज,151291.0,MPBIL/2019/78736,NEERAJ KUMAR ARYA,MP,GWALIOR,M
MPHIN07359,HAMARI AWAZ,हमारी आवाज़,1510.0,1510/ 57,SMT SUMAN SHARMA,MP,GWALIOR,W
MPHIN14256,RASHTRIYA PRACHAND AWAZ TIMES,राष्ट्रीय प्रचंड आवाज़ टाइम्स,72204.0,72204/ 99,J.K.RATHOR,MP,GWALIOR,W
MPHIN02863,KASHID AWAZ,काशिद आवाज़,50177.0,50177/ 89,MOHAMMAD ALAM,MP,GWALIOR,W
MPHIN24353,NARMDAPURAM KI AAWAZ,नर्मदापुरम की आवाज़,107709.0,MPHIN/2010/35152,AJAY SINGH THAKUR,MP,HOSHANGABAD,W
MPHIN18462,JINENDRA KI AWAZ,जिनेन्द्र की आवाज़,86524.0,MPHIN/2004/13967,SANTOSH JAIN MAMA,MP,INDORE,F
MPHIN25146,DABANG AWAZ,दबंग आवाज़,108255.0,MPHIN/2010/35698,BHARAT JALWANI,MP,INDORE,F
MPHIN30740,SANWER KI AWAZ,सांवेर की आवाज,131565.0,MPHIN/2014/59010,ATUL LADANA,MP,INDORE,F
MPHIN20005,ANDHERE KI AWAZ,अंधेरे की आवाज,91688.0,MPHIN/2006/19131,PT.RAM GOPAL SHARMA,MP,INDORE,M
MPHIN21422,YADAV SUDARSHAN AWAZ,यादव सुदर्शन आवाज़,95776.0,MPHIN/2008/23219,RAJ VERMA,MP,INDORE,M
MPHIN23373,SAMUHIK AAWAZ,सामूहिक आवाज़,102697.0,MPHIN/2009/30140,ASHISH KUMAR SINGH CHANDEL,MP,INDORE,W
MPHIN01099,BUNIYADI AWAZ,बुनियादी आवाज़,47698.0,47698/ 89,ATUL KUMAR PATHAK,MP,INDORE,W
MPBIL01759,SAAT DIN KI AWAZ,सात दिन की आवाज़,123411.0,MPBIL/2013/50856,ASHOK GUPTA,MP,INDORE,W
MPHIN21322,ADITYA KI AWAZ,आदित्य की आवाज,95765.0,MPHIN/2007/23208,KUMAR SACHIN NEEMA,MP,INDORE,W
MPHIN28054,TEJASWINI AAWAZ,तेजस्विनी आवाज़,118847.0,MPHIN/2012/46290,MADAN MOHAN PRAJAPAT,MP,INDORE,W
MPHIN36007,INDORE KI AAWAZ,nan,,nan,VIJAY BHATT,MP,INDORE,W
MPHIN10563,BHEED KI AWAZ,भीड़ की आवाज़,56624.0,56624/ 94,LATA HOLKAR,MP,INDORE,W
MPHIN33170,BALAGHAT KI AWAZ,बालाघाट की आवाज,145399.0,MPHIN/2016/72844,SOMITRA SHINDE,MP,JABALPUR,BM
MPHIN32092,GONDWANA KI AWAZ,गोंडवाना की आवाज,140571.0,MPHIN/2016/68016,PREETI SHRIVAS,MP,JABALPUR,D
MPHIN23342,GRAM SABHA KI AWAZ,ग्राम सभा की आवाज़,107588.0,MPHIN/2009/35031,SOCIAL & ENVIRONMENT ATMOSPHERE,MP,JABALPUR,M
MPHIN23918,MANSURI AWAZ,मंसूरी आवाज़,109081.0,MPHIN/2010/36524,SARFRAJ MANSOORI,MP,JABALPUR,M
MPHIN14513,BULAND AWAZ,बुलंद आवाज़,17378.0,17378/ 69,SHAMBHU NARAIN SHARMA,MP,JABALPUR,W
MPHIN25273,TELI AAWAZ,टेली आवाज़,109651.0,MPHIN/2011/37094,MOHAMMAD LIYAQAT PAWAR,MP,KHANDWA,F
MPHIN26259,TARUNAI KI AWAZ,तरुणाई की आवाज़,114677.0,MPHIN/2011/42120,RAJENDRA GUPTA,MP,KHARGAON,W
MPHIN23911,DHAKAD AWAZ,धाकड़ आवाज़,114005.0,MPHIN/2010/41448,DEEWAN SINGH YADAV,MP,MORENA,M
MPHIN39071,SHERPUR KI AWAZ,nan,,UR,DHARMENDRA SINGH,MP,MORENA,M
MPHIN28087,MORENA KI AWAZ,मोरेना की आवाज़,124442.0,MPHIN/2012/51887,SUNEETA RATHOR,MP,MORENA,W
MPBIL02571,LOKHIT KI AWAZ,nan,,nan,RAMJI CHOUDHARY,MP,NARSINGHPUR,D
MPHIN15950,GUNGO KI AWAZ,गूंगों की आवाज़,75133.0,MPHIN/2000/02576,GEETA SHAKYAVAR,MP,NEEMACH,M
MPHIN35959,BHOJPUR KI AWAZ,भोजपुर की आवाज,151766.0,MPHIN/2020/79211,MITHLESH RAGHUVANSHI,MP,RAISEN,W
MPBIL36653,PEHLI AWAZ,nan,,UR,PAVAN PARIHAR,MP,RAJGARH,M
MPHIN24601,KHABRON KI AWAZ,ख़बरों की आवाज़,112116.0,MPHIN/2010/39559,HARI SHANKAR CHAURASIA,MP,RAJGARH,W
MPBIL02119,SHRAMJIVI PATRAKAR AWAZ,श्रमजीवी पत्रकार आवाज,142932.0,MPBIL/2016/70377,RAVI SHARMA,MP,RATLAM,M
MPHIN18070,UDDHAV KI AWAZ,उद्धव की आवाज़,83630.0,MPHIN/2003/11073,JANAK NAGAL,MP,RATLAM,W
MPHIN10872,JANMAT KI AWAZ,जनमत की आवाज़,61873.0,61873/ 94,HEMANT KUMAR KOTHARI,MP,RATLAM,W
MPHIN32519,CHEEKHTI AWAZEN,nan,,UR,ASHOK SAMDARIYA,MP,REWA,M
MPHIN37680,MEDIA AWAZ,मीडिया आवाज,158858.0,MPHIN/2023/86303,HIMANSHU DWIVEDI,MP,SATNA,W
MPHIN35027,SATNA KI AWAZ,सतना की आवाज़,151692.0,MPHIN/2020/79137,MAHENDRA KASHYAP,MP,SATNA,W
MPHIN31746,BEOHARI KI AWAZ,ब्यौहारी की आवाज,137732.0,MPHIN/2015/65177,ANJU SARAF,MP,SHAHDOL,M
MPHIN29914,SHIVPURI KI AWAZ,शिवपुरी की आवाज़,131104.0,MPHIN/2014/58549,ASHOK THAKUR,MP,SHIVPURI,D
MPHIN16963,KRISHNA KI AWAZ,कृष्ण की आवाज़,83669.0,MPHIN/2003/11112,KRISHNA GOPAL SHARMA,MP,SHIVPURI,W
MPHIN27238,KOYALANCHAL KI AWAZ,कोयलांचल की आवाज़,124712.0,MPHIN/2012/52157,SANTOSH KUMAR SRIVASTAVA,MP,SINGRAULI,W
MPHIN33695,SINGRAULI KI AWAZ,सिंगरौली की आवाज,149625.0,MPHIN/2018/77070,ATUL KUMAR DUBEY,MP,SINGRAULI,W
MPHIN31684,SIRONJ KI AWAZ,सिरोंज की आवाज,142190.0,MPHIN/2015/69635,JAGDISH SINGH RAJPOOT,MP,SIRONJ,M
MPHIN33905,TIKAMGARH KI AWAZ,टीकमगढ़ की आवाज,149104.0,MPHIN/2017/76549,LATIF ALI,MP,TIKAMGARH,W
MPHIN27151,ALPSANKHYAKO KI AAWAZ,अल्पसंख्यकों की आवाज़,116390.0,MPHIN/2012/43833,SALEEM AHMAD,MP,UJJAIN,F
MPHIN35276,NAGDA KI AWAZ,नागदा की आवाज,150705.0,MPHIN/2019/78150,SURESH CHANDRA GUPTA,MP,UJJAIN,F
MPHIN05412,VIKRAM KI AWAZ,विक्रम की आवाज़,47506.0,47506/ 87,SURESH CHANDER JOSHI,MP,UJJAIN,W
MPHIN09644,MAHAKAL KI AWAZ,महाकाल की आवाज़,56560.0,56560/ 92,DEVENDRA GEHLOT,MP,UJJAIN,W
MPHIN06639,URGENT AWAZ,अर्जेंट आवाज़,52085.0,52085/ 91,NARESH SONI,MP,UJJAIN,W
MPHIN07146,SHRIVASTAVA KI AWAZ,श्रीवास्तव की आवाज़,52217.0,52217/ 91,DILIP KUMAR SHRIVASTAVA,MP,UJJAIN,W
MPHIN01673,DIL KI AWAZ,दिल-की-आवाज़,17287.0,17287/ 69,JEEVAN LAL KANWAL,MP,UJJAIN,W
MPHIN33005,VEERANGANO KI AWAZ,वीरांगनाओं की आवाज,145060.0,MPHIN/2017/72505,SUKAMRAM KIRAR,MP,VIDISHA,W
ODIENG01224,THE AWAZ BHARAT NEWS,nan,,nan,AWAZ BHARAT NEWS,ODI,ANUGUL,A
ODIHIN00084,UTKAL AWAZ,उत्कल आवाज़,64229.0,64229/ 96,K.K PRAJAPATI,ODI,ROURKELA,D
PUNMUL00016,AIWSCO KI AAWAZ,AIWSCO KI AAWAZ,46607.0,46607/ 87,VIJAY KUMAR SULTANA,PUN,AMRITSAR,W
PUNPUN03728,WAQT DI AWAZ,वक़्त दी आवाज़,103896.0,PUNPUN/2010/31339,AKESH KUMAR,PUN,BARNALA,W
PUNPUN04141,AJ DI AWAZ,आज दी आवाज,142652.0,PUNPUN/2015/70097,"PANTH MATA SAHIB KAUR, CHARITABLE TRUST",PUN,BATHINDA,D
PUNBIL01071,LOGO KI AWAZ,लोगों की आवाज़,51490.0,51490/ 92,LEKH RAJ BATHLA,PUN,FARIDKOT,W
PUNPUN04163,FATEHGARH DI AWAZ,nan,148027.0,PUNPUN/2017/75472,KAPIL KUMAR,PUN,FATEHGARH SAHIB,W
PUNHIN00684,THOS AWAZ,ठोस आवाज़,19500.0,19500/ 70,BALDEO RAJ KAUSHAL,PUN,FEROZEPUR,W
PUNMUL01395,FEROZEPUR DI AWAZ,nan,,nan,PREM SAGAR,PUN,FIROZPUR,D
PUNPUN02799,AZADI KI AWAZ,आज़ादी की आवाज़,62685.0,62685/ 95,AMARDEEP SINGH,PUN,FIROZPUR,F
PUNHIN01634,ABOHAR KI AWAZ,अबोहर की आवाज़,113876.0,PUNHIN/2010/41319,GURPREET SINGH,PUN,FIROZPUR,W
PUNPUN00183,BAHUJAN AWAZ,बहुजन आवाज़,46717.0,46717/ 88,SATISH KUMAR,PUN,JALANDHAR,D
PUNBIL00011,AJ DI AWAZ,आज दी आवाज़,46843.0,46843/ 90,"PANTH MATA SAHIB KAUR, CHARITABLE TRUST",PUN,JALANDHAR,D
PUNPUN04180,DOABE DI AWAZ,nan,149457.0,PUNPUN/2018/76902,RAJ KUMAR,PUN,JALANDHAR,F
PUNPUN03624,ALAMI PUNJABI AWAZ,अलामी पंजाबी आवाज़,96752.0,PUNPUN/2008/24195,MAJOR SINGH,PUN,JALANDHAR,M
PUNPUN01630,SAB DI AWAZ,सब दी आवाज़,46841.0,46841/ 89,HUSSAN LAL,PUN,JALANDHAR,THW
PUNPUN04159,NIROL AWAZ,nan,146108.0,PUNPUN/2017/73553,GURPREET SINGH,PUN,JALANDHAR,W
PUNPUN04179,BHOGPUR DI AWAZ,nan,150002.0,PUNPUN/2018/77447,RAJINDER ARORA,PUN,JALANDHAR,W
PUNURD01158,LOK AWAZ,लोक आवाज़,437.0,437/ 59,SHRI RUP LAL,PUN,JALANDHAR,W
PUNPUN03306,AWAM KI AWAZ,अवाम की आवाज़,76615.0,PUNPUN/2001/04058,KAMAL PAHWA,PUN,KAPURTHALA,M
PUNPUN04132,NIRPAKH AWAZ,nan,148147.0,PUNPUN/2016/75592,HARIJINDER SINGH MANDA,PUN,KAPURTHALA,W
PUNBIL00867,AWAZ E KARAMCHARI,आवाज़ ए कर्मचारी,26318.0,26318/ 74,RAKESH,PUN,LUDHIANA,M
PUNPUN03737,PRARTHANA BHAWAN DI AWAZ,प्रार्थना भवन दी आवाज़,105936.0,PUNPUN/2010/33379,FR. BASIL,PUN,LUDHIANA,M
PUNBIL00910,JAGRAON DI AWAZ,जगराओं दी आवाज़,73247.0,PUNBIL/2000/00690,NARESH GOYAL,PUN,LUDHIANA,W
PUNPUN02973,AWAZ-E-GARIBJAN,आवाज़-ए-गरीबजन,69346.0,69346/ 98,DR.P.L.KAKKAR,PUN,LUDHIANA,W
PUNPUN04164,MANSA DI AWAZ,nan,148235.0,PUNPUN/2018/75680,BALJEET SINGH,PUN,MANSA,W
PUNPUN02911,BHARAT DI AWAZ,भारत दी आवाज़,67154.0,67154/ 97,TARLOCHAN SINGH,PUN,MOHALI,F
PUNPUN03430,SUCH DI AAWAZ,स‍च दी आवाज,98327.0,PUNPUN/2004/25770,BHIM SEN ARORA,PUN,MUKTSAR,F
PUNPUN03857,AWAZ E KHALKHAT,आवाज़ ए खलखत,120299.0,PUNPUN/2012/47742,JASPAL MATHARU,PUN,MUKTSAR,W
PUNHIN01114,LOGO KI AWAZ,लोगों की आवाज़,69803.0,69803/ 92,LEKH RAJ BATHLA,PUN,MUKTSAR,W
PUNPUN03081,MOHAN DI AWAZ,मोहन दी आवाज़,51557.0,51557/ 93,MANMOHAN SINGH,PUN,PATIALA,D
PUNPUN02784,RAMA DI AWAZ,रामा दी आवाज़,64045.0,64045/ 96,SMT.JASBIR KAUR RANA,PUN,PATIALA,D
PUNPUN03592,QAUMI SOORA PANTH DI AWAZ,कौमी सूरा पंथ दी आवाज़,96408.0,PUNPUN/2007/23851,ATINDER PAL SINGH,PUN,PATIALA,M
PUNPUN00422,DUKHI MUZDURAN DI AWAZ,दुखी मज़दूरां दी आवाज़,10185.0,10185/ 64,SOHAN LAL DUKHI,PUN,PATIALA,M
PUNPUN03872,PUNJAB DI AWAZ,पंजाब दी आवाज़,122011.0,PUNPUN/2012/49456,BHEEM SAIN,PUN,PATIALA,W
PUNPUN02444,DUKHI MAZDOORAN DI AWAZ,दुखी मज़दूरां दी आवाज़,30720.0,30720/ 77,SOHANLAL DUKHI,PUN,PATIALA,W
PUNPUN04279,SAADI AAWAZ,nan,,nan,HARMAN SINGH,PUN,PATIALA,W
PUNMUL01338,PUNJAB DI AWAZ,nan,15584.0,15584/ 68,SADHU SINGH DHALIWAL,PUN,PATIALA,W
PUNMUL01263,AZAD AWAZ,आज़ाद आवाज़,127075.0,PUNMUL/2016/54520,AVTAR SINGH HOTHI,PUN,PATIALA,W
PUNPUN02702,KHOKHAR DI AWAZ,खोखर दी आवाज़,51568.0,51568/ 93,HARMINDER SINGH KHOKHAR,PUN,PATIALA,W
PUNPUN03090,PANCHAYAT AWAZ,पंचायत आवाज़,15639.0,15639/ 68,GURCHARAN SINGH MANNI,PUN,PATIALA,W
PUNPUN03116,SANJI AWAZ,सांजी आवाज़,33975.0,33975/ 80,CHANDER SHAKHAR JOLLY,PUN,PATIALA,W
PUNHIN01954,AWAZ BHAGAT SINGH KI PATTARIKA,nan,,nan,NEENA KUMAR,PUN,S.A.S. NAGAR,D
PUNPUN04018,CRIME AWAZ,क्राइम आवाज़,142992.0,PUNPUN/2016/70437,GURINDER SINGH SODHI,PUN,SANGRUR,F
PUNPUN04254,SUNAM DI AWAZ,nan,,nan,PARAMJIT SINGH,PUN,SANGRUR,M
PUNPUN03745,TUHADI AWAZ,तुहाडी आवाज़,105488.0,PUNPUN/2010/32931,NARESH KUMAR CHHAHRIA,PUN,SANGRUR,W
RAJHIN17395,AJMER KI AWAZ,अजमेर की आवाज़,146625.0,RAJHIN/2015/74070,GAJENDRA SINGH,RAJ,AJMER,F
RAJHIN15146,AWAZ TODAY,आवाज़ टुडे,104462.0,RAJHIN/2010/31905,RAJENDRA KUMAR SHARMA,RAJ,AJMER,F
RAJHIN17627,RAVNA KI AWAZ,रावणा की आवाज,137797.0,RAJHIN/2015/65242,BHAIRU SINGH,RAJ,AJMER,F
RAJHIN16915,ADHIKAR KI AWAZ,अधिकारी की आवाज,131742.0,RAJHIN/2014/59187,ANITA,RAJ,AJMER,F
RAJBIL00333,MERE GARIB NAWAZ,मेरे गरीब नवाज़,48513.0,48513/ 88,SAYED AZIZUR REHMAN BURAKI,RAJ,AJMER,M
RAJHIN12526,AWAZ RAJASTHAN KI,आवाज़ राजस्थान की,84884.0,RAJHIN/2004/12327,VIJAY KUMAR PARASHAR,RAJ,AJMER,W
RAJHIN00655,BAL KI AWAZ,बल की आवाज़,30875.0,30875/ 75,PURAN SINGH CHAUHAN,RAJ,ALWAR,F
