Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
MAHHIN03472,SAMS TIMES,nan,75207.0,MAHHIN/2000/02650,MUNNA M.SABBAG,MAH,THANE,W
MAHMAR35917,DAY NIGHT TIMES,डे नाईट टाइम्स,105004.0,MAHMAR/2010/32447,SHANTARAM B. SHELKE,MAH,THANE,W
MAHHIN07975,MUMBAI MASS TIMES,मुंबई मास टाइम्स,133692.0,MAHHIN/2015/61137,RAVINDRA P. JAIN,MAH,THANE,W
MAHURD02088,BEBAK SABAT TIMES,nan,49796.0,49796/ 89,MOHAMMED RIYAZ POJEE,MAH,THANE,W
MAHBIL07095,KAL TAK TIMES,कल तक टाइम्स,134716.0,MAHBIL/2015/62161,ANIL GOPALDAS SADHWANI,MAH,THANE,W
MAHMAR40344,KHABARDAR TIMES,nan,142844.0,MAHMAR/2016/70289,SUDHIR BABAN HARCHEKAR,MAH,THANE,W
MAHHIN07938,SAHASI LAKSH TIMES,साहसी लक्ष टाइम्स,107275.0,MAHHIN/2010/34718,DEEPAK SADHURAM GABA,MAH,THANE,W
MAHHIN08165,KANTA TIMES,कांता टाइम्स,108127.0,MAHHIN/2011/35570,RAMKRISHNA MADHUKAR THORAT,MAH,THANE,W
MAHENG03886,VASHI TIMES,nan,69758.0,69758/ 86,NEW BOMBAY PUBLICATIONS PVT. LTD.,MAH,THANE,W
MAHENG10678,TIMES OF THANE,टाईम्‍स आफ ताने,90453.0,MAHENG/2006/17896,SANJAY.D.CHAUDHARI,MAH,THANE,W
MAHMAR43611,KALWA TIMES,nan,126551.0,MAHMAR/2013/53996,NARENDRA DAMODAR KASABE,MAH,THANE,W
MAHURD02430,KIRDAR TIMES,किरदार टाइम्स,132533.0,MAHURD/2015/59978,SHAIKH HUSSAIN SULTAN,MAH,THANE,W
MAHMAR51092,RAJMUDRA TIMES,nan,153356.0,MAHMAR/2021/80801,SARIKA AMAR SHINDE,MAH,THANE,W
MAHMUL01435,THE NEW AZADI TIMES,nan,71820.0,71820/ 98,VIMLA GULSHAN HARI SINGHANI,MAH,THANE,W
MAHBIL03542,PRITHVIRAJ BHARAT TIMES,nan,79499.0,MAHBIL/2001/06942,DR. RAJESH SINGH,MAH,THANE,W
MAHBIL05927,SUMITRA TIMES,सुमित्रा टाइम्स,104784.0,MAHBIL/2010/32227,RAM SITARE NANDURAM PASI,MAH,THANE,W
MAHBIL05565,KOKAN FAST TIMES,nan,99335.0,MAHBIL/2008/26778,ZAHEER HUSAIN A. GANI HAWALDAR,MAH,THANE,W
MAHBIL05566,JIGER TIMES,nan,99334.0,MAHBIL/2008/26777,ZAHEER HUSAIN A. GANI HAWALDAR,MAH,THANE,W
MAHMAR51596,JADHAV TIMES,nan,156773.0,MAHMAR/2021/84218,SANTOSH CHHAGAN JADHAV,MAH,THANE,W
MAHHIN09425,AAPKA PRAHAR TIMES,आपका प्रहार टाइम्स,133358.0,MAHHIN/2015/60803,MOHAMMED WASIM SYED,MAH,THANE,W
MAHMAR32227,HOMANJALI TIMES,होमांजली टाइम्स,97780.0,MAHMAR/2008/25223,YOGITA S. BHOKARE,MAH,THANE,W
MAHBIL07184,LIMRA TIMES,लिमरा टाइम्स,137602.0,MAHBIL/2015/65047,ABDUL KARIM DAWOOD,MAH,THANE,W
MAHMAR29729,AAMHI TIMES,आम्ही टाइम्स,91400.0,MAHMAR/2007/18843,PITALE VINOD VINAYAK,MAH,THANE,W
MAHMAR30615,LOK NIYANTRAN TIMES,nan,99208.0,MAHMAR/2008/26651,DAMYANTI DILIP JAGTAP,MAH,THANE,W
MAHMUL03449,JANTA POLICE TIMES,जनता पोलिस टाइम्स,144717.0,MAHMUL/2016/72162,SHAMSHER JALIL ANSARI,MAH,THANE,W
MAHMUL03328,SWAPNA JYOTI TIMES,स्वप्न ज्योति टाईम्स,135394.0,MAHMUL/2015/62839,GAURAV NAMDEV SHELAR,MAH,THANE,W
MAHBIL06485,AVIRAJ TIMES,अविराज टाइम्स,127287.0,MAHBIL/2014/54732,AVISHEK ABHIMANYU SHRIVASTAV,MAH,THANE,W
MAHENG14325,WELDFAB TECH TIMES,nan,147562.0,MAHENG/2017/75007,ELIZA AMOL BHALERAO,MAH,THANE/ ULHASNAGAR,BM
MAHSIN00013,THE BHARAT TIMES,nan,35745.0,35745/ 78,R.V.RAMCHANDANI,MAH,THANE/ ULHASNAGAR,M
MAHHIN11404,UNITED SIKH TIMES,nan,,nan,CHARAN SINGH ARJUN SINGH LABANA,MAH,THANE/ ULHASNAGAR,M
MAHMAR53074,MAHAKAL TIMES,nan,,nan,SURESH UMAJI HONKAMBLE,MAH,THANE/ ULHASNAGAR,W
MAHMUL01080,TRIDEV TIMES,nan,64520.0,64520/ 95,KISHIN ISSARDAR TECKWANI,MAH,THANE/ ULHASNAGAR,W
MAHBIL02310,HOSHIYAR TIMES,nan,64519.0,64519/ 95,RAJENDRA K. RAMCHANDANI,MAH,THANE/ ULHASNAGAR,W
MAHBIL09948,AGNI PARVA TIMES,अग्नि पर्व टाइम्स,145155.0,MAHBIL/2017/72600,KAMLESH S. DUBEY,MAH,THANE/ ULHASNAGAR,W
MAHHIN09843,SOMVEER TIMES,सोमवीर टाइम्‍स,147384.0,UR,SOMVEER MUKTIYAR BHAGWANE,MAH,THANE/ ULHASNAGAR,W
MAHMAR50700,JAN YASHOMADHU TIMES,nan,,nan,PRASHANT MARUTI JADHAV,MAH,THANE/ ULHASNAGAR,W
MAHHIN01780,CITY TIMES OF MAHARASHTRA,nan,57009.0,57009/ 92,GIRISH CHATURVEDI,MAH,THANE/ ULHASNAGAR,W
MAHMAR49097,THE NERLA TIMES,nan,148220.0,MAHMAR/2018/75665,SUHAS SHANKAR BANSODE,MAH,THANE/ ULHASNAGAR,W
MAHMUL02124,KHARGHAR TIMES,nan,88350.0,MAHMUL/2005/15793,DEEPAK SHIVAJI GUJAR,MAH,THANE/NAVI MUMBAI,W
MAHHIN06182,DURVENDRA TIMES,nan,99210.0,MAHHIN/2008/26653,VASUDEV SRICHAND VALECHA,MAH,ULHASNAGAR,F
MAHBIL02642,ULHAS REAL TIMES,nan,68723.0,68723/ 97,SUNIL G. AJWANI,MAH,ULHASNAGAR,W
MAHBIL10405,PULGAON TIMES,nan,158594.0,MAHBIL/2022/86039,ANUPKUMAR JAGDISHMOHAN BHARGAV,MAH,WARDHA,D
MAHBIL10448,SEWAGRAM TIMES,nan,,nan,KAMALAKAR WASDEVRAO KHONDE,MAH,WARDHA,W
MAHBIL02947,PULGAON TIMES,nan,27768.0,27768/ 74,ANUP KUMAR JAGDISH MOHAN BHARGAVA,MAH,WARDHA,W
MAHHIN01418,JANHIT TIMES,nan,9124.0,9124/ 63,PRADIP HARIKISAN RATHI,MAH,WARDHA,W
MAHMUL01391,WARDHA TIMES,nan,16708.0,16708/ 67,KAWAL KRISHNA SHARMA,MAH,WARDHA,W
MAHENG13241,CARMEL TIMES EXCLUSIVE,nan,118961.0,MAHENG/2012/46404,MOUNT CARMEL ENGLISH SCHOOL,MAH,WASHIM,M
MAHMAR42984,ROSHAN TIMES,nan,125424.0,MAHMAR/2013/52869,ANWAR JAMEEL SIDDIQUI,MAH,WASHIM,W
MAHMAR37220,WASHIM TIMES,वाशिम टाइम्स,105631.0,MAHMAR/2010/33074,PAWAN KANHAIYALALJI GATTANI,MAH,WASHIM,W
MAHMAR52234,RISOD TIMES,nan,160044.0,MAHMAR/2023/87489,ABHAYKUMAR BHARAT AUNDHEKAR,MAH,WASHIM,W
MAHMAR31924,SAMRAT TIMES,सम्राट टाईम्स,97516.0,MAHMAR/2008/24959,VINOD DYNYANDEO TAYDE,MAH,WASHIM,W
MAHMAR19053,KARANJA TIMES,nan,74964.0,MAHMA/2000/02407,V.R.MOTGHARE,MAH,WASIM,W
MAHMAR02219,INDIANTIMES,nan,35691.0,35691/ 78,AJAHRAO VISWANATH THAKARE,MAH,YAVATMAL,TWW
MAHMAR01413,DARWHA TIMES,nan,50014.0,50014/ 80,MANDHANA HARISH RAMESHWAR,MAH,YAVATMAL,W
MAHMAR33793,MAREGAON TIMES,nan,70540.0,70540/ 99,TULSHIRAM GULABRAO MAHAJAN,MAH,YAVATMAL,W
MAHMAR49676,VIRAR TIMES,nan,156020.0,MAHMAR/2021/83465,RAJU DATTA RATHOD,MAH,YAVATMAL,W
MAHMAR52224,MAHAGAON TIMES,nan,157795.0,MAHMAR/2023/85240,GAJANAN BHIMRAO PAIKRAO,MAH,YAVATMAL,W
MAHHIN09140,PUSAD TIMES,पुसद टाइम्स,130749.0,MAHHIN/2010/58194,MAJID AHMED SALAM AHMED,MAH,YAVATMAL,W
MAHBIL01790,NEW VARHAD TIMES,nan,65238.0,65238/ 92,RAJENDRA RAMSAMUJ MISHRA,MAH,YAVATMAL,W
MAHMAR44370,THE SCHOLAR TIMES,द स्कॉलर टाइम्स,132509.0,MAHMAR/2014/59954,RAVINDRA MADHUKAR RATHOD,MAH,YAVATMAL,W
MAHMAR01546,DIGRAS TIMES,nan,73357.0,MAHMAR/1992/00800,PUNDLIK SHIVRAMJI INGOLE,MAH,YAVATMAL,W
MAHMAR01730,FAMILY PLANING TIMES,nan,22791.0,22791/ 73,C R UTTARWAR,MAH,YAVATMAL,W
MANBIL00323,THE LAMKA TIMES,nan,,nan,THANGCHINLIAN LANGEL,MAN,CHURACHANDPUR,D
MANENG00034,MANIPUR TIMES,nan,7003.0,7003/ 61,MANIPUR STATE CONGRESS COMMITTEE,MAN,IMPHAL,W
MANBIL00291,EIMI TIMES,nan,122527.0,MANBIL/2012/49972,MOMOI KIPGEN,MAN,IMPHAL EAST,D
MANENG00106,IMPHAL TIMES,nan,123647.0,MANENG/2013/51092,"IBOYAIMA KHUMAN,HEI",MAN,IMPHAL WEST,D
MANMUL00250,LAMJINGBA TIMES,nan,,UR,SANASAM JACKY SINGH,MAN,IMPHAL WEST,D
MANENG00129,TIMES OF SENAPATI,nan,,nan,KIBAMBE FELIX,MAN,SENAPATI,D
MANBIL00316,THE TAMENGLONG TIMES,nan,149700.0,MANBIL/2019/77145,CHAM CHIU SOCIETY,MAN,TAMENGLONG,D
MEGHIN00007,CHOICE TIMES,चॉइस टाइम्स,104953.0,MEGHIN/2010/32396,SANJEEV KUMAR MISHRA,MEG,EAST KHASI HILLS,D
MEGENG00074,MEGHALAYA TIMES,मेघालय टाइम्स,103404.0,MEGENG/2009/30847,DONKUPAR KHARWANLANG,MEG,EAST KHASI HILLS,D
MEGENG00016,THE SHILLONG TIMES,दी शिलॉंग टाइम्स,13759.0,13759/ 57,SHILLONG TIMES PRIVATE LIMITED,MEG,EAST KHASI HILLS/ SHILLONG,D
MEGENG00091,THE FRONTIER TIMES,nan,1480.0,1480/ 58,GOPAL GIRI,MEG,SHILLONG,W
MEGENG00103,THE TURA TIMES,nan,144059.0,MEGENG/2016/71504,MITISON D SANGMA,MEG,WEST GARO HILLS/ TURA,D
MIZMIZ00747,THE ZOZAM TIMES,द जौरम टाइम्‍स,89406.0,MIZMIZ/2006/16849,TUIKHUAHTHANGA,MIZ,AIZAWL,D
MIZBIL00020,SAIHA TIMES,सइहा टाइम्स,46800.0,46800/ 89,H. LALLIANA,MIZ,CHAMPHAI,D
MIZMIZ01067,KOLASIB TIMES,nan,,UR,L.H.MALSAWMTLUANGA,MIZ,KOLASIB,D
MIZMIZ01076,THE CHAWNGTE TIMES,nan,,nan,OMEG LALRAMKINLOVA,MIZ,LAWNGTLAI,D
MIZMIZ00102,LUNGLEI TIMES,लुंगलेई टाइम्स,40944.0,40944/ 90,H. LALTHANSANGA,MIZ,LUNGLEI,TWW
MIZMIZ00534,MAMIT TIMES,मामित टाइम्स,72965.0,MIZMIZ/1999/00408,H LALRAMLIANA,MIZ,MAMIT,D
MIZMIZ01003,SERCHHIP TIMES,nan,130731.0,MIZMIZ/2014/58176,KAPLIANA PACHUAU,MIZ,SERCHHIP,D
MPHIN14677,LOKMUKH TIMES,nan,52001.0,52001/,NOT GIVEN,MP,nan,W
MPHIN36515,TELEGRAM TIMES,nan,,UR,ARVIND DUGARIYA,MP,AGAR-MALWA,D
MPHIN37778,JOHILA TIMES,जोहिला टाइम्स,155844.0,MPHIN/2022/83289,RAM CHARAN MISHRA,MP,ANUPPUR,D
MPHIN23963,KOYALANCHAL TIMES,कोयलांचल टाइम्स,103859.0,MPHIN/2009/31302,VIKRAMADITYA CHOURASIYA,MP,ANUPPUR,W
MPHIN34175,DAINIK YALGAR TIMES,दैनिक यलग़ार टाइम्स,143459.0,MPHIN/2016/70904,ARIF KHAN,MP,ASHOK NAGAR,D
MPHIN38747,QASMI TIMES,कासमी टाईम्स,158628.0,MPHIN/2022/86073,MOHD HAMEED KHAN,MP,Ashok Nagar,M
MPURD00435,QASMI TIMES,nan,157912.0,MPURD/2022/85357,MOHD. HAMEED KHAN,MP,ASHOK NAGAR,M
MPHIN28037,RAJVIR TIMES,nan,116195.0,MPHIN/2012/43638,SHAILENDRA SINGH THAKUR,MP,BAITUL,D
MPHIN28214,AKBAR TIMES,nan,117563.0,MPHIN/2012/45006,SMTI. IRAM HASAN,MP,BAITUL,W
MPHIN00518,BALAGHAT TIMES,nan,6413.0,6413/ 62,SH.SHANKER LAL KASAR,MP,BALAGHAT,D
MPHIN37386,DISCOVERY TIMES,nan,,nan,ANIL KUMAR DHIMAN,MP,BALAGHAT,M
MPHIN22450,NIRJA TIMES,nan,108762.0,MPHIN/2009/36205,RUPESH SRIVASTAVA,MP,BALAGHAT,M
MPHIN37509,THE FOREST TIMES,द फारेस्ट टाइम्स,160696.0,MPHIN/2023/88141,RATNDEEP BANGRE,MP,BALAGHAT,M
MPHIN27344,ABHINANDAN TIMES,nan,118965.0,MPHIN/2012/46408,KISHORE DANI,MP,BALAGHAT,M
MPHIN33744,JANMBHOOMI TIMES,जन्‍मभूमि टाईम्‍स,147536.0,MPHIN/2017/74981,SURENDRA GAJABHIYE,MP,BALAGHAT,M
MPHIN23789,KANHA JUNGLE TIMES,nan,109493.0,MPHIN/2010/36936,DARBU SINGH,MP,BALAGHAT,W
MPHIN12259,SHRI NANESH TIMES,श्री नानेश टाइम्स,65440.0,65440/ 96,PRAKASH CHAND DHOKA,MP,BALAGHAT,W
MPHIN25368,SURYANSH TIMES,nan,113015.0,MPHIN/2011/40458,SARITA SINGARE,MP,BALAGHAT,W
MPHIN19416,ASHA KI NAI UDAAN TIMES,आशा की नई उड़ान टाइम्स,91648.0,MPHIN/2005/19091,KALIRAM PATIL,MP,BETUL,F
MPHIN04783,PUKAR TIMES,पुकार टाइम्स,17201.0,17201/ 68,V.M JOSEPH,MP,BETUL,M
MPHIN05648,SAMPANA TIMES,nan,13047.0,13047/ 67,JAWAHARLAL PAGARIA,MP,BETUL,W
MPHIN01969,GONDWANA TIMES,nan,13189.0,13189/ 67,KRISHAN KUMAR JAISWAL,MP,BETUL,W
MPHIN33682,SACH TIMES,सच टाइम्स,141644.0,MPHIN/2016/69089,RAVINDRA SINGH NAVRANG,MP,BHIND,D
MPHIN11642,BHIND UTTHAN TIMES,भिंड उत्थान टाइम्स,62558.0,62558/ 95,VISHAMBHAR DAYAL SHARMA,MP,BHIND,OP
MPHIN00905,BHIND TIMES,भिंड टाइम्स,12974.0,12974/ 66,RAMESH CHANDRA JOHRI,MP,BHIND,W
MPHIN37492,JANTA YATHAVAT TIMES,nan,,nan,JAI PRAKASH VERMA,MP,BHOPAL,BM
MPHIN20455,RASHTRIYA MUSLIM VIKAS TIMES,राष्ट्रीय मुस्लिम विकास टाइम्स,91418.0,MPHIN/2006/18861,MOHD. MAHIR,MP,BHOPAL,BM
MPHIN37532,JAN PRAVARTAN TIMES,nan,,nan,DEVRAJ,MP,BHOPAL,BM
MPHIN37989,PASPUL TIMES,nan,,nan,NEETA PASPUL,MP,BHOPAL,BM
MPHIN38508,DILLOAD TIMES,दिल्लोद टाइम्स,160792.0,MPHIN/2023/88237,KESHAV BADONIYA,MP,BHOPAL,BM
MPHIN37296,HUZEFA TIMES,हुज़ैफा टाइम्स,158343.0,MPHIN/2021/85788,MOHD IMRAN KHAN,MP,BHOPAL,BM
MPHIN22925,NARI JAGRITI TIMES,nan,56639.0,56639/ 94,DHANESH KUMAR,MP,BHOPAL,BM
MPHIN29183,TIRTHRAJ TIMES,तीर्थराज टाइम्स,123470.0,MPHIN/2013/50915,G. P. TIWARI,MP,BHOPAL,D
MPHIN29228,SACH TIMES,nan,122845.0,MPHIN/2012/50290,RAVINDRA SINGH NAVRANG,MP,BHOPAL,D
MPHIN29287,JALAJ TIMES,nan,123935.0,MPHIN/2013/51380,MAMTA YADAV,MP,BHOPAL,D
MPHIN02303,IDEAL TIMES,nan,47472.0,47472/ 88,SOLEMAN PRASAD,MP,BHOPAL,D
MPHIN37331,SURESH TIMES,nan,,UR,MEENU GUPTA,MP,BHOPAL,D
MPHIN25628,BPN TIMES,बीपीएन टाइम्स,107996.0,MPHIN/2010/35439,B.S.BAGHEL,MP,BHOPAL,D
MPHIN35637,PIPLANI TIMES,nan,,nan,KIRAN SINGH PARIHAR,MP,BHOPAL,D
MPHIN35939,THE TIMES OF AWAM,nan,,UR,FAISAL KHAN,MP,BHOPAL,D
MPHIN12744,PRADESH TIMES,nan,64232.0,64232/ 96,HEERO GYANCHANDANI,MP,BHOPAL,D
MPHIN34910,TAPTI SANGAM TIMES,ताप्‍ती संगम टाइम्‍स,147819.0,MPHIN/2017/75264,MAHESH SEN,MP,BHOPAL,D
MPHIN32710,MUSHTAQ TIMES,मुशताक टाइम्स,140216.0,MPHIN/2016/67661,MUKUND SHARMA,MP,BHOPAL,D
MPHIN17931,YUVA SHANTI TIMES,nan,83120.0,MPHIN/2003/10563,DEVENDRA KUMAR VISHWAKARMA,MP,BHOPAL,D
MPHIN18371,MAAJ TIMES SANDHYA DAINIK,nan,83812.0,MPHIN/2003/11255,SHAMSHUL HASAN,MP,BHOPAL,D
MPHIN31555,TIMES OF LOCAL,nan,142513.0,MPHIN/2016/69958,MOHD.ARBAZ,MP,BHOPAL,D
MPENG01282,NAGAR MIRROR TIMES,नगर मिरर टाइम्स,136782.0,MPENG/2015/64227,PREETI SHARMA,MP,BHOPAL,D
MPHIN33194,LUCKY TIMES NEWS,लक्की टाइम्स न्यूज,143647.0,MPHIN/2016/71092,LOKESH HASWANI,MP,BHOPAL,D
MPHIN33816,RAHMANIA TIMES,रहमानिया टाइम्स,142486.0,MPHIN/2016/69931,ABDUR RAHMAN,MP,BHOPAL,D
MPHIN26846,SWASTIK TIMES,nan,115838.0,MPHIN/2011/43281,SAYED FAZAL MAHMOOD,MP,BHOPAL,D
MPHIN30489,RAJYA TIMES DAINIK,राज्य टाइम्स दैनिक,131566.0,MPHIN/2014/59011,SAYYED SOHAIL ALI,MP,BHOPAL,D
MPHIN34436,ROOPKALA TIMES,रूपकला टाइम्स,145539.0,MPHIN/2017/72984,MOHAMMED SHOAIB,MP,BHOPAL,D
MPHIN37217,DANIK ATHARVA TIMES,nan,,nan,ABHAY PATHAK,MP,BHOPAL,D
MPHIN31717,SAMPADA TIMES,संपदा टाइम्स,144655.0,MPHIN/2016/72100,AFREEN BEE,MP,BHOPAL,D
MPURD00344,RABTA TIMES,nan,123707.0,MPURD/2013/51152,AYAAN PUBLICATION PVT. LTD.,MP,BHOPAL,D
MPURD00360,HIDAYAT TIMES,हिदायत टाइम्स,132512.0,MPURD/2014/59957,ARIF MASOOD,MP,BHOPAL,D
MPHIN36689,GAZI TIMES,गाज़ी टाइम्स,152795.0,MPHIN/2021/80240,ABDUL SAMAD,MP,BHOPAL,D
MPURD00280,YALGAR TIMES,यलगार टाइम्स,107232.0,MPURD/2010/34675,ARIF KHAN,MP,BHOPAL,D
MPHIN33639,SONIYA TIMES,सोनिया टाइम्स,141832.0,MPHIN/2016/69277,PERVEEN JAHAN,MP,BHOPAL,D
MPENG01395,TIMES DAY,टाईम्स डे,150533.0,MPENG/2019/77978,MANISH SARAF,MP,BHOPAL,D
MPHIN19939,FINE TIMES,nan,90503.0,MPHIN/2006/17946,ASHOK GEHANI,MP,BHOPAL,D
MPHIN32221,JAGEER TIMES,जागीर टाइम्स,137641.0,MPHIN/2015/65086,AMAN SHAWAR,MP,BHOPAL,D
MPHIN22451,THE BHOPAL EXPRESS TIMES,द भोपाल एक्सप्रेस टाइम्स,98085.0,MPHIN/2008/25528,NIKHIL SHUKLA,MP,BHOPAL,D
MPHIN28332,WANTED TIMES,nan,118143.0,MPHIN/2012/45586,SANDEEP H. MANKAR,MP,BHOPAL,D
MPHIN23277,RELIABLE TIMES,रिलाएबल टाइम्स,103541.0,MPHIN/2010/30984,CHOITHRAM TOLANI,MP,BHOPAL,D
MPHIN29739,BALWAS TIMES,nan,126017.0,MPHIN/2013/53462,M/S. BALWAS TIMES AND PRINT MEDIA PVT. LTD.,MP,BHOPAL,D
MPHIN32283,UTPRERAK TIMES,उत्प्रेरक टाइम्स,137691.0,MPHIN/2015/65136,MANOJ PRAJAPATI,MP,BHOPAL,D
MPHIN25820,RAJVIR TIMES,nan,114018.0,MPHIN/2011/41461,SHAILENDRA SINGH THAKUR,MP,BHOPAL,D
MPHIN34663,ROZIL TIMES,रोज़िल टाइम्‍स,145863.0,MPHIN/2017/73308,ABDUL RAHEEM KHAN,MP,BHOPAL,D
MPHIN34714,GODIYA TIMES,गोदिया टाइम्‍स,146259.0,MPHIN/2017/73704,RAJKUMAR GODIYA,MP,BHOPAL,D
MPHIN32694,SONU TIMES,सोनू टाइम्स,140107.0,MPHIN/2016/67552,SONU AHIRWAR,MP,BHOPAL,D
MPHIN34296,SOMAN TIMES,nan,143739.0,MPHIN/2017/71184,SHARDA MALVIYA,MP,BHOPAL,D
MPHIN34580,TIMES OF DAWN,टाइम्स ऑफ डौन,145590.0,MPHIN/2017/73035,SYED PARVEZ KHALIL,MP,BHOPAL,D
MPHIN34581,TIMES OF RISING,टाइम्स ऑफ राइजिंग,145592.0,MPHIN/2017/73037,YESH MANGTANI,MP,BHOPAL,D
MPHIN30576,PT DEENDAYAL TIMES,पं. दीनदयाल टाईम्स,129295.0,MPHIN/2014/56740,HEERA,MP,BHOPAL,D
MPHIN28086,ALIS TIMES,nan,119951.0,MPHIN/2012/47394,S.M. ALI,MP,BHOPAL,D
MPHIN28817,PRATIKRIYA TIMES,nan,120812.0,MPHIN/2013/48256,PREMLATA MALVIYA,MP,BHOPAL,D
MPHIN29290,RATANGARH TIMES,nan,124410.0,MPHIN/2013/51855,DEEPA DOORWAR,MP,BHOPAL,D
MPHIN29353,SAAMNA TIMES,nan,126622.0,MPHIN/2013/54067,SHIV DARSHAN PRAKASHAN,MP,BHOPAL,D
MPHIN31615,JKB TIMES,nan,136087.0,MPHIN/2015/63532,MOHD.QURBAN,MP,BHOPAL,D
MPHIN34432,MAHANAGAR TIMES,महानगर टाइम्स,148699.0,MPHIN/2018/76144,GOPAL SHARMA,MP,BHOPAL,D
MPHIN04336,OJASH TIMES,nan,50203.0,50203/ 90,AKRAM ALI,MP,BHOPAL,D
MPHIN26398,SUDESH TIMES,nan,114653.0,MPHIN/2011/42096,RINKU RAI,MP,BHOPAL,D
MPHIN35017,VIDISHA TIMES,विदिशा टाइम्स,150471.0,MPHIN/2018/77916,LOVELESH NAMDEV,MP,BHOPAL,D
MPHIN35166,BHOPAL PEACE TIMES,भोपाल पीस टाइम्स,149426.0,MPHIN/2018/76871,HAROON KHAN,MP,BHOPAL,D
MPURD00375,HYAT TIMES,हयात टाइम्स,139388.0,MPURD/2016/66833,NAZMI BANO,MP,BHOPAL,D
MPHIN19061,DAINIK YALGAR TIMES,यलगार टाईम्‍स,64387.0,64387/ 96,ARIF KHAN,MP,BHOPAL,D
MPENG01037,HINDUSTAN TIMES,हिंदुस्तान टाइम्स,110102.0,MPENG/2010/37545,HT MEDIA LTD,MP,BHOPAL,D
MPHIN30871,TRIPURI TIMES,त्रिपुरी टाइम्स,132634.0,MPHIN/2014/60079,DR.RAJESH JAISWAL,MP,BHOPAL,D
MPHIN36696,SALEEM TIMES,सलीम टाइम्स,153287.0,MPHIN/2021/80732,SOHAIL MOHD,MP,BHOPAL,D
MPHIN35171,PRAKRUTI TIMES,प्रकृति टाइम्स,149443.0,MPHIN/2018/76888,TAJENDRA SINGH BAWAL,MP,BHOPAL,D
MPHIN34639,JUNED TIMES,जुनैद टाइम्‍स,145772.0,MPHIN/2017/73217,JUNED MANSUR,MP,BHOPAL,D
MPHIN35759,SHOURYA TIMES,शौर्य टाईम्स,151503.0,MPHIN/2020/78948,PRADEEP KUMAR NAGAR,MP,BHOPAL,D
MPHIN30282,MAJOR TIMES,मेजर टाइम्स,128764.0,MPHIN/2014/56209,MOHD QURBAN,MP,BHOPAL,D
MPHIN35854,RUDRANSH TIMES,nan,,nan,HARISH KUMAR SINGH,MP,BHOPAL,D
MPHIN29323,SHREYANSH TIMES,nan,125052.0,MPHIN/2013/52497,JITENDRA BHARGAV,MP,BHOPAL,D
MPBIL01698,CANON TIMES,कैनन टाइम्स,118784.0,MPBIL/2009/46227,I.R.VERMA,MP,BHOPAL,D
MPHIN24267,SAMARTH TIMES,nan,107643.0,MPHIN/2010/35086,RADHESHYAM RATHOR,MP,BHOPAL,D
MPHIN24364,TIMES OF FOLK,nan,123193.0,MPHIN/2013/50638,FIRDOS ANSARI,MP,BHOPAL,D
MPHIN23742,NEWS KOLAR TIMES,न्यूज़ कोलार टाइम्स,103522.0,MPHIN/2009/30965,MAMTA MISHRA,MP,BHOPAL,D
MPENG01137,THE TIMES OF INDIA,द टाइम्स ऑफ़ इंडिया,116586.0,MPENG/2012/44029,"BENNETT, COLEMAN & CO.LTD",MP,BHOPAL,D
MPENG01419,TIMES OF LOCAL,nan,,nan,MOHD ARBAZ,MP,BHOPAL,D
MPHIN34945,NITYA NAMAN TIMES,नित्य नमन टाइम्स,148624.0,MPHIN/2018/76069,NITIN KUMAR GUPTA,MP,BHOPAL,DE
MPHIN30488,SANJHVEER TIMES,सांझवीर टाइम्स,133598.0,MPHIN/2015/61043,PANKAJ SONI,MP,BHOPAL,DE
MPHIN21645,LOK BHARAT TIMES,लोक भारत टाइम्स,94173.0,MPHIN/2007/21616,AZAM KHAN,MP,BHOPAL,DE
MPHIN39282,LALARIYA TIMES,nan,,nan,MOHAMMAD ZUBER KHAN,MP,BHOPAL,DS
MPHIN34504,GOAL TIMES,गोल टाइम्‍स,145494.0,MPHIN/2017/72939,GAYATRI TIWARI,MP,BHOPAL,F
MPHIN20607,SWASTHYA TIMES,स्वास्थ्‍य टाइम्स,91673.0,MPHIN/2006/19116,TAPESH KUMAR CHOUBEY,MP,BHOPAL,F
MPHIN25313,WANTED TIMES,nan,110020.0,MPHIN/2011/37463,SANDEEP H. MANKAR,MP,BHOPAL,F
MPHIN26991,NAMRA TIMES,nan,115886.0,MPHIN/2012/43329,ASMA,MP,BHOPAL,F
MPHIN34726,SHEKHUKHERA TIMES,शेखूखेड़ा टाइम्‍स,146322.0,MPHIN/2017/73767,RAMESH PARMAR,MP,BHOPAL,F
MPHIN33960,SOMAN TIMES,सोमन टाइम्स,142831.0,MPHIN/2016/70276,SHARDA MALVIYA,MP,BHOPAL,F
MPHIN11097,JAN ABHILASHA TIMES,nan,58845.0,58845/ 94,ANIL SRIVASTAVA,MP,BHOPAL,F
MPHIN22083,MAA SANTOSHI TIMES,माँ संतोषी टाइम्स,97759.0,MPHIN/2008/25202,SANTOSH SINGH,MP,BHOPAL,F
MPHIN26362,ANJUM TIMES,nan,115816.0,MPHIN/2011/43259,FARHA KHAN,MP,BHOPAL,F
MPHIN10765,HARPAL PRAGATI TIMES,nan,58803.0,58803/ 94,DR.SANTOSH BAIRAGI,MP,BHOPAL,F
